"train_total_loss"
"1.1128367185592651"
"1.1275678873062134"
"1.125105381011963"
"1.1265513896942139"
"1.1642324924468994"
"1.1094274520874023"
"1.089120864868164"
"1.1217598915100098"
"1.1143720149993896"
"1.120768427848816"
"1.106605052947998"
"1.1505931615829468"
"1.1390838623046875"
"1.160171627998352"
"1.122287631034851"
"1.0870041847229004"
"1.1064213514328003"
"1.1246556043624878"
"1.1244399547576904"
"1.1108816862106323"
"1.0848702192306519"
"1.1221140623092651"
"1.121437430381775"
"1.1236904859542847"
"1.1431764364242554"
"1.0798219442367554"
"1.1147359609603882"
"1.1281965970993042"
"1.1178420782089233"
"1.1528934240341187"
"1.0951159000396729"
"1.0942884683609009"
"1.0927189588546753"
"1.1293054819107056"
"1.1351321935653687"
"1.0710796117782593"
"1.1668763160705566"
"1.114420771598816"
"1.1050550937652588"
"1.0832992792129517"
"1.1350576877593994"
"1.1418994665145874"
"1.0870386362075806"
"1.132215142250061"
"1.1608470678329468"
"1.0905917882919312"
"1.0874990224838257"
"1.0783188343048096"
"1.1174627542495728"
"1.148687720298767"
"1.1238336563110352"
"1.0758341550827026"
"1.079088807106018"
"1.0832003355026245"
"1.1306318044662476"
"1.1068774461746216"
"1.1165927648544312"
"1.1280455589294434"
"1.1213973760604858"
"1.092926025390625"
"1.09200119972229"
"1.0894886255264282"
"1.0719925165176392"
"1.1085937023162842"
"1.1200872659683228"
"1.102807641029358"
"1.156420111656189"
"1.1156549453735352"
"1.0812591314315796"
"1.1289676427841187"
"1.1474159955978394"
"1.0621014833450317"
"1.1101734638214111"
"1.064190149307251"
"1.13546621799469"
"1.0984476804733276"
"1.0807223320007324"
"1.095920205116272"
"1.13385009765625"
"1.137918472290039"
"1.113531470298767"
"1.1122758388519287"
"1.1110152006149292"
"1.1153777837753296"
"1.1111090183258057"
"1.1147663593292236"
"1.0908457040786743"
"1.1112844944000244"
"1.1023343801498413"
"1.1014068126678467"
"1.1086963415145874"
"1.1389093399047852"
"1.1164449453353882"
"1.1226824522018433"
"1.119144082069397"
"1.1077021360397339"
"1.0861096382141113"
"1.0506317615509033"
"1.0893338918685913"
"1.0863394737243652"
"1.170875072479248"
"1.0985291004180908"
"1.0702730417251587"
"1.1215215921401978"
"1.1160774230957031"
"1.1155093908309937"
"1.104622483253479"
"1.090145230293274"
"1.0515693426132202"
"1.1034942865371704"
"1.1075843572616577"
"1.0943174362182617"
"1.1275278329849243"
"1.1216518878936768"
"1.0994542837142944"
"1.1243586540222168"
"1.0433346033096313"
"1.1325231790542603"
"1.1163222789764404"
"1.126991868019104"
"1.1243040561676025"
"1.0910028219223022"
"1.1376745700836182"
"1.106942892074585"
"1.0739597082138062"
"1.1353273391723633"
"1.099928855895996"
"1.1222411394119263"
"1.089701771736145"
"1.1084810495376587"
"1.0926094055175781"
"1.088198184967041"
"1.0947493314743042"
"1.099644660949707"
"1.0794992446899414"
"1.119524598121643"
"1.106181025505066"
"1.101707935333252"
"1.0923657417297363"
"1.1152069568634033"
"1.0958620309829712"
"1.1424477100372314"
"1.1063834428787231"
"1.094685435295105"
"1.069051742553711"
"1.1136091947555542"
"1.0751110315322876"
"1.0470675230026245"
"1.065008282661438"
"1.1007941961288452"
"1.1197173595428467"
"1.0963014364242554"
"1.0842751264572144"
"1.0666292905807495"
"1.1032770872116089"
"1.081739068031311"
"1.0710259675979614"
"1.0622795820236206"
"1.0746300220489502"
"1.1145844459533691"
"1.0390477180480957"
"1.0941905975341797"
"1.0877118110656738"
"1.0843089818954468"
"1.091511607170105"
"1.0740623474121094"
"1.0772336721420288"
"1.1062005758285522"
"1.072513461112976"
"1.0821866989135742"
"1.0917365550994873"
"1.076509714126587"
"1.097906231880188"
"1.0580600500106812"
"1.0830047130584717"
"1.0547161102294922"
"1.0549144744873047"
"1.0663323402404785"
"1.0443142652511597"
"1.1377062797546387"
"1.1197429895401"
"1.1549090147018433"
"1.0502536296844482"
"1.0671252012252808"
"1.1239217519760132"
"1.0864061117172241"
"1.0750185251235962"
"1.1130784749984741"
"1.1037836074829102"
"1.0782053470611572"
"1.0874063968658447"
"1.100720763206482"
"1.0917543172836304"
"1.0616861581802368"
"1.0759328603744507"
"1.1006711721420288"
"1.0874189138412476"
"1.0736678838729858"
"1.0727471113204956"
"1.1024497747421265"
"1.0762436389923096"
"1.107234001159668"
"1.0806055068969727"
"1.1010243892669678"
"1.0318068265914917"
"1.0700666904449463"
"1.0842084884643555"
"1.0869359970092773"
"1.1226886510849"
"1.093026041984558"
"1.0769824981689453"
"1.050208330154419"
"1.0596928596496582"
"1.0600148439407349"
"1.0586647987365723"
"1.069669485092163"
"1.0754092931747437"
"1.0660730600357056"
"1.0708731412887573"
"1.0783828496932983"
"1.065226435661316"
"1.0925819873809814"
"1.1014349460601807"
"1.0684351921081543"
"1.087944746017456"
"1.1033153533935547"
"1.1174951791763306"
"1.063966155052185"
"1.0796480178833008"
"1.0618431568145752"
"1.1105159521102905"
"1.0500941276550293"
"1.0785812139511108"
"1.1009048223495483"
"1.103448510169983"
"1.1080244779586792"
"1.0657204389572144"
"1.0799263715744019"
"1.042952537536621"
"1.0729626417160034"
"1.108212947845459"
"1.0699937343597412"
"1.0529468059539795"
"1.1066253185272217"
"1.1158710718154907"
"1.047613263130188"
"1.0853710174560547"
"1.1063473224639893"
"1.0951766967773438"
"1.0874937772750854"
"1.0999832153320312"
"1.0994961261749268"
"1.0725080966949463"
"1.0598410367965698"
"1.0644489526748657"
"1.078499674797058"
"1.1488709449768066"
"1.044803500175476"
"1.0467623472213745"
"1.0729604959487915"
"1.067783236503601"
"1.056638240814209"
"1.1131318807601929"
"1.0807069540023804"
"1.0898323059082031"
"1.0669769048690796"
"1.0589057207107544"
"1.0522905588150024"
"1.0982822179794312"
"1.0688408613204956"
"1.0749692916870117"
"1.0859378576278687"
"1.0691858530044556"
"1.0532716512680054"
"1.0813953876495361"
"1.0572983026504517"
"1.0220930576324463"
"1.0536607503890991"
"1.071592926979065"
"1.0457371473312378"
"1.0654634237289429"
"1.1086491346359253"
"1.071565866470337"
"1.0169748067855835"
